t,enable,ceiling,permit,mode
0.02980208396911621,1,0.6,1,2
0.09835982322692871,1,0.6,1,2
0.12979722023010254,1,0.6,1,2
0.17989397048950195,1,0.6,1,2
0.22986912727355957,1,0.6,1,2
0.27989864349365234,1,0.6,1,2
0.3298153877258301,1,0.6,1,2
0.3798396587371826,1,0.6,1,2
0.4298124313354492,1,0.6,1,2
0.47980642318725586,1,0.6,1,2
0.5299038887023926,1,0.6,1,2
0.5797984600067139,1,0.6,1,2
0.6299870014190674,1,0.6,1,2
0.6799287796020508,1,0.6,1,2
0.729825496673584,1,0.6,1,2
0.7798542976379395,1,0.6,1,2
0.8298218250274658,1,0.6,1,2
0.8798115253448486,1,0.6,1,2
0.929795503616333,1,0.6,1,2
0.979794979095459,1,0.6,1,2
1.0299746990203857,1,0.6,1,2
1.0798747539520264,1,0.6,1,2
1.1298048496246338,1,0.6,1,2
1.1798274517059326,1,0.6,1,2
1.2298223972320557,1,0.6,1,2
1.2798430919647217,1,0.6,1,2
1.3298234939575195,1,0.6,1,2
1.379892110824585,1,0.6,1,2
1.4298036098480225,1,0.6,1,2
1.4799444675445557,1,0.6,1,2
1.5298047065734863,1,0.6,1,2
1.5799438953399658,1,0.6,1,2
1.6298224925994873,1,0.6,1,2
1.679837703704834,1,0.6,1,2
1.7298104763031006,1,0.6,1,2
1.779872179031372,1,0.6,1,2
1.8297722339630127,1,0.6,1,2
1.8798089027404785,1,0.6,1,2
1.9299795627593994,1,0.6,1,2
1.9798641204833984,1,0.6,1,2
2.029784917831421,1,0.6,1,2
2.080049514770508,1,0.6,1,2
2.1301419734954834,1,0.6,1,2
2.1798598766326904,1,0.6,1,2
2.2299511432647705,1,0.6,1,2
2.2797107696533203,1,0.6,1,2
2.3298099040985107,1,0.6,1,2
2.3800482749938965,1,0.6,1,2
2.429783821105957,1,0.6,1,2
2.479931116104126,1,0.6,1,2
2.529815912246704,1,0.6,1,2
2.579817295074463,1,0.6,1,2
2.629798412322998,1,0.6,1,2
2.6798086166381836,1,0.6,1,2
2.729874849319458,1,0.6,1,2
2.779811143875122,1,0.6,1,2
2.8297882080078125,1,0.6,1,2
2.8797924518585205,1,0.6,1,2
2.9297962188720703,1,0.6,1,2
2.9798765182495117,1,0.6,1,2
3.029923439025879,1,0.6,1,2
3.079878568649292,1,0.6,1,2
3.129905939102173,1,0.6,1,2
3.179759979248047,1,0.6,1,2
3.230013608932495,1,0.6,1,2
3.2798163890838623,1,0.6,1,2
3.3298211097717285,1,0.6,1,2
3.3798000812530518,1,0.6,1,2
3.4297966957092285,1,0.6,1,2
3.47987961769104,1,0.6,1,2
3.5297930240631104,1,0.6,1,2
3.5798423290252686,1,0.6,1,2
3.6298270225524902,1,0.6,1,2
3.6798765659332275,1,0.6,1,2
3.729867696762085,1,0.6,1,2
3.7798848152160645,1,0.6,1,2
3.8298096656799316,1,0.6,1,2
3.8798015117645264,1,0.6,1,2
3.9299213886260986,1,0.6,1,2
3.979926347732544,1,0.6,1,2
4.029804706573486,1,0.6,1,2
4.079831838607788,1,0.6,1,2
4.129814624786377,1,0.6,1,2
4.179966449737549,1,0.6,1,2
4.229850769042969,1,0.6,1,2
4.279887676239014,1,0.6,1,2
4.3298499584198,1,0.6,1,2
4.3799097537994385,1,0.6,1,2
4.429806470870972,1,0.6,1,2
4.480032920837402,1,0.6,1,2
4.529849290847778,1,0.6,1,2
4.579807281494141,1,0.6,1,2
4.629861831665039,1,0.6,1,2
4.679940938949585,1,0.6,1,2
4.7298266887664795,1,0.6,1,2
4.78003191947937,1,0.6,1,2
4.829837083816528,1,0.6,1,2
4.879812479019165,1,0.6,1,2
4.929796457290649,1,0.6,1,2
4.979835748672485,1,0.6,1,2
5.0297932624816895,1,0.6,1,2
5.079758167266846,1,0.6,1,2
5.129871606826782,1,0.6,1,2
5.179898500442505,1,0.6,1,2
5.2298595905303955,1,0.6,1,2
5.2798097133636475,1,0.6,1,2
5.329914569854736,1,0.6,1,2
5.379765510559082,1,0.6,1,2
5.429852485656738,1,0.6,1,2
5.479857683181763,1,0.6,1,2
5.530114412307739,1,0.6,1,2
5.5798749923706055,1,0.6,1,2
5.629784345626831,1,0.6,1,2
5.679861545562744,1,0.6,1,2
5.72980523109436,1,0.6,1,2
5.779764175415039,1,0.6,1,2
5.8298163414001465,1,0.6,1,2
5.879918575286865,1,0.6,1,2
5.929786205291748,1,0.6,1,2
5.979935884475708,1,0.6,1,2
6.029853343963623,1,0.6,1,2
6.0798468589782715,1,0.6,1,2
6.1299519538879395,1,0.6,1,2
6.179802656173706,1,0.6,1,2
6.229780435562134,1,0.6,1,2
6.279778718948364,1,0.6,1,2
6.329790115356445,1,0.6,1,2
6.379868030548096,1,0.6,1,2
6.429814577102661,1,0.6,1,2
6.4798619747161865,1,0.6,1,2
6.529800891876221,1,0.6,1,2
6.57991623878479,1,0.6,1,2
6.629830360412598,1,0.6,1,2
6.679788589477539,1,0.6,1,2
6.729894161224365,1,0.6,1,2
6.77983283996582,1,0.6,1,2
6.829802751541138,1,0.6,1,2
6.879850149154663,1,0.6,1,2
6.9297895431518555,1,0.6,1,2
6.979911804199219,1,0.6,1,2
7.02996301651001,1,0.6,1,2
7.079782485961914,1,0.6,1,2
7.129789590835571,1,0.6,1,2
7.179891347885132,1,0.6,1,2
7.229798793792725,1,0.6,1,2
7.279818773269653,1,0.6,1,2
7.3298094272613525,1,0.6,1,2
7.3799097537994385,1,0.6,1,2
7.429797649383545,1,0.6,1,2
7.4798009395599365,1,0.6,1,2
7.529825448989868,1,0.6,1,2
7.579788446426392,1,0.6,1,2
7.6299214363098145,1,0.6,1,2
7.679825782775879,1,0.6,1,2
7.729849815368652,1,0.6,1,2
7.779923915863037,1,0.6,1,2
7.829784631729126,1,0.6,1,2
7.879792213439941,1,0.6,1,2
7.9298083782196045,1,0.6,1,2
7.980005741119385,1,0.6,1,2
8.029819011688232,1,0.6,1,2
8.079893827438354,1,0.6,1,2
8.129801273345947,1,0.6,1,2
8.179794788360596,1,0.6,1,2
8.229810953140259,1,0.6,1,2
8.279844522476196,1,0.6,1,2
8.329772233963013,1,0.6,1,2
8.379935026168823,1,0.6,1,2
8.429833889007568,1,0.6,1,2
8.479796171188354,1,0.6,1,2
8.529842615127563,1,0.6,1,2
8.579806566238403,1,0.6,1,2
8.629851579666138,1,0.6,1,2
8.679819822311401,1,0.6,1,2
8.729811906814575,1,0.6,1,2
8.779908895492554,1,0.6,1,2
8.829874992370605,1,0.6,1,2
8.879785060882568,1,0.6,1,2
8.929816722869873,1,0.6,1,2
8.979772329330444,1,0.6,1,2
9.029754877090454,1,0.6,1,2
9.079801082611084,1,0.6,1,2
9.129805088043213,1,0.6,1,2
9.179830074310303,1,0.6,1,2
9.2298002243042,1,0.6,1,2
9.279869079589844,1,0.6,1,2
9.329800128936768,1,0.6,1,2
9.379819869995117,1,0.6,1,2
9.429916143417358,1,0.6,1,2
9.479861974716187,1,0.6,1,2
9.529907703399658,1,0.6,1,2
9.579788446426392,1,0.6,1,2
9.629849672317505,1,0.6,1,2
9.67992377281189,1,0.6,1,2
