t_sim,gt_x,gt_y,gt_yaw,amcl_x,amcl_y,amcl_yaw,cmd_v,cmd_w,steer,traction,refusals
55.260,-3.000000,-5.500000,-0.000000,2.985783,0.065378,-0.007915,0.000000,0.000000,nan,nan,0
55.360,-2.998682,-5.499996,0.000008,2.986956,0.065373,-0.008003,0.032025,-0.000041,-0.001357,0.032025,0
55.462,-2.994798,-5.499998,0.000003,2.990759,0.065344,-0.008190,0.056991,-0.000771,-0.014200,0.056996,0
55.562,-2.988421,-5.500023,-0.000045,2.996815,0.065276,-0.008395,0.081712,-0.001186,-0.015233,0.081721,0
55.662,-2.979853,-5.500094,-0.000187,3.005399,0.065137,-0.008827,0.104781,-0.003801,-0.038071,0.104857,0
55.764,-2.968726,-5.500267,-0.000525,3.016371,0.064878,-0.009372,0.129445,-0.004388,-0.035578,0.129527,0
55.864,-2.955183,-5.500489,-0.000949,3.029582,0.064553,-0.010072,0.152690,-0.006009,-0.041296,0.152820,0
55.964,-2.939342,-5.500785,-0.001503,3.045337,0.064127,-0.010893,0.175930,-0.007349,-0.043834,0.176099,0
56.066,-2.921090,-5.501167,-0.002199,3.067355,0.063471,-0.012056,0.200587,-0.008533,-0.044637,0.200787,0
56.166,-2.900241,-5.501629,-0.003014,3.088448,0.062812,-0.013073,0.225154,-0.008562,-0.039909,0.225333,0
56.266,-2.876932,-5.502151,-0.003897,3.111935,0.062068,-0.014149,0.249843,-0.008927,-0.037500,0.250019,0
56.366,-2.851149,-5.502736,-0.004843,3.137862,0.061231,-0.015374,0.274533,-0.010542,-0.040297,0.274756,0
56.468,-2.822872,-5.503397,-0.005861,3.166328,0.060286,-0.016632,0.299215,-0.010881,-0.038165,0.299433,0
56.568,-2.792109,-5.504135,-0.006944,3.197237,0.059233,-0.017995,0.323911,-0.010829,-0.035089,0.324111,0
56.668,-2.758810,-5.504945,-0.008065,3.230825,0.058071,-0.019338,0.350037,-0.010739,-0.032201,0.350218,0
56.770,-2.722950,-5.505825,-0.009206,3.266906,0.056812,-0.020633,0.376279,-0.010241,-0.028569,0.376433,0
56.870,-2.684525,-5.506771,-0.010348,3.305527,0.055451,-0.022064,0.402518,-0.010576,-0.027583,0.402671,0
56.970,-2.643698,-5.507785,-0.011484,3.346731,0.053977,-0.023437,0.427322,-0.009745,-0.023940,0.427445,0
57.072,-2.600404,-5.508849,-0.012571,3.390340,0.052422,-0.024673,0.452021,-0.007559,-0.017557,0.452091,0
57.172,-2.554613,-5.509923,-0.013523,3.436536,0.050814,-0.025865,0.476839,-0.006704,-0.014761,0.476891,0
57.272,-2.506319,-5.511023,-0.014377,3.485191,0.049139,-0.026957,0.501557,-0.004477,-0.009373,0.501579,0
57.372,-2.455557,-5.512117,-0.015068,3.536382,0.047438,-0.027831,0.526268,-0.002442,-0.004872,0.526274,0
57.474,-2.402341,-5.513172,-0.015548,3.589985,0.045759,-0.028518,0.561620,0.004318,0.002863,0.550978,0
57.574,-2.346313,-5.514015,-0.015487,3.646416,0.044250,-0.028586,0.587519,0.013737,0.024546,0.587696,0
57.674,-2.287677,-5.514408,-0.014506,3.701446,0.044823,-0.024395,0.600000,0.018299,0.032012,0.600308,0
57.776,-2.227676,-5.514545,-0.013124,3.758988,0.045349,-0.021004,0.600000,0.013889,0.024301,0.600177,0
57.876,-2.167672,-5.514619,-0.011778,3.819260,0.044831,-0.019875,0.600000,0.012015,0.021024,0.600133,0
57.976,-2.107672,-5.514652,-0.010506,3.879661,0.044341,-0.018860,0.600000,0.010055,0.017595,0.600093,0
58.078,-2.047674,-5.514646,-0.009305,3.939815,0.043879,-0.017801,0.600000,0.008048,0.014083,0.600060,0
58.178,-1.987653,-5.514610,-0.008183,4.000099,0.043425,-0.016899,0.600000,0.006043,0.010575,0.600034,0
58.278,-1.927541,-5.514590,-0.007219,4.072184,0.047067,-0.012699,0.600000,0.002822,0.004939,0.600007,0
58.380,-1.867468,-5.514790,-0.006785,4.140337,0.049447,-0.010260,0.600000,-0.005290,-0.009258,0.600026,0
58.480,-1.807457,-5.515251,-0.006888,4.200634,0.048820,-0.010543,0.600000,-0.005211,-0.009118,0.600025,0
58.580,-1.747456,-5.515717,-0.006987,4.260931,0.048175,-0.010877,0.600000,-0.004865,-0.008514,0.600022,0
58.680,-1.687456,-5.516187,-0.007082,4.321229,0.047512,-0.011116,0.600000,-0.004317,-0.007555,0.600017,0
58.782,-1.627456,-5.516660,-0.007172,4.389616,0.041669,-0.011990,0.600000,-0.002536,-0.004439,0.600006,0
58.882,-1.567458,-5.517135,-0.007257,4.455307,0.037474,-0.012633,0.600000,0.002218,0.003881,0.600005,0
