t_sim,gt_x,gt_y,gt_yaw,amcl_x,amcl_y,amcl_yaw,cmd_v,cmd_w,steer,traction,refusals,leg
30.410,-3.674180,6.975005,-0.019713,2.441319,12.544699,-0.034657,0.024975,0.001081,0.045411,0.025001,3,approach0
30.510,-3.676430,6.975045,-0.019721,2.443809,12.544856,-0.034413,0.046090,0.004240,0.096298,0.046304,3,approach0
30.610,-3.673970,6.975093,-0.019529,2.447772,12.544871,-0.034039,0.060020,0.004068,0.071043,0.060171,3,approach0
30.712,-3.667566,6.975186,-0.019098,2.454185,12.544882,-0.033369,0.084785,0.008174,0.100880,0.085219,3,approach0
30.814,-3.658766,6.975408,-0.018328,2.463098,12.544990,-0.032374,0.107679,0.010650,0.103482,0.108258,3,approach0
30.916,-3.647556,6.975726,-0.017294,2.474389,12.545160,-0.031092,0.130686,0.012865,0.102999,0.131383,3,approach0
31.016,-3.634020,6.976126,-0.016042,2.487740,12.545378,-0.029647,0.153834,0.015375,0.104563,0.154679,3,approach0
31.116,-3.618257,6.976617,-0.014579,2.503620,12.545665,-0.027940,0.176782,0.017097,0.101200,0.177691,3,approach0
31.218,-3.600044,6.977205,-0.012901,2.521706,12.546021,-0.026038,0.199834,0.019401,0.101587,0.200870,3,approach0
31.320,-3.579665,6.977893,-0.011037,2.542041,12.546455,-0.023876,0.222992,0.021466,0.100735,0.224128,3,approach0
31.420,-3.556947,6.978696,-0.008975,2.564763,12.546982,-0.021557,0.245963,0.022660,0.096436,0.247111,3,approach0
31.520,-3.531835,6.979616,-0.006739,2.589839,12.547600,-0.019132,0.270471,0.024306,0.094080,0.271672,3,approach0
31.622,-3.504343,6.980661,-0.004344,2.617308,12.548322,-0.016536,0.293772,0.026072,0.092920,0.295045,3,approach0
31.724,-3.474539,6.981841,-0.001801,2.647034,12.549158,-0.013725,0.316773,0.027611,0.091268,0.318097,3,approach0
31.826,-3.442458,6.983163,0.000874,2.685872,12.550323,-0.010304,0.339987,0.027554,0.084891,0.341216,3,approach0
31.926,-3.407960,6.984634,0.003662,2.720765,12.551436,-0.007238,0.364455,0.028498,0.081920,0.365681,3,approach0
32.026,-3.371057,6.986262,0.006544,2.758187,12.552695,-0.004071,0.389125,0.029256,0.078781,0.390335,3,approach0
32.126,-3.331719,6.988059,0.009505,2.797879,12.554100,-0.000801,0.412390,0.030033,0.076318,0.413594,3,approach0
32.228,-3.290063,6.990027,0.012521,2.840104,12.555678,0.002485,0.437091,0.030094,0.072167,0.438231,3,approach0
32.328,-3.245999,6.992169,0.015569,2.884727,12.557416,0.005787,0.460269,0.029051,0.066176,0.461279,3,approach0
32.428,-3.199533,6.994485,0.018613,2.931759,12.559304,0.009024,0.486361,0.027517,0.059335,0.487219,3,approach0
32.530,-3.150644,6.996952,0.021582,2.975878,12.560860,0.012693,0.511220,0.024205,0.049674,0.511852,3,approach0
32.630,-3.099337,6.999443,0.024214,3.006416,12.561147,0.017311,0.534780,0.019036,0.037358,0.535154,3,approach0
32.730,-3.045768,7.001793,0.026207,3.060905,12.563080,0.019356,0.559692,0.008687,0.016296,0.559766,3,approach0
32.830,-2.989780,7.003742,0.027110,3.117891,12.564570,0.020356,0.584732,-0.005686,-0.010211,0.584762,3,approach0
32.932,-2.931383,7.005022,0.026522,3.177295,12.565347,0.019778,0.600000,-0.019460,-0.034041,0.600348,3,approach0
33.032,-2.871492,7.005811,0.025009,3.237570,12.565780,0.018461,0.600000,-0.019627,-0.034334,0.600354,3,approach0
33.132,-2.811495,7.006528,0.023537,3.297973,12.566171,0.017247,0.600000,-0.019092,-0.033399,0.600335,3,approach0
