cycle,k,stamp,wall,reason,abort,truth_x,truth_y,truth_yaw,cam_range_m,valid_frac,t_classify_s
1,19,1070.522000,3.529288,none,0,6.999997,6.575157,1.570797,2.245157,0.775443,0.075712
1,20,1070.786000,3.743141,none,0,6.999997,6.575157,1.570797,2.245157,0.775443,0.072100
1,21,1070.918000,3.898223,none,0,6.999997,6.575157,1.570797,2.245157,0.775443,0.081032
1,22,1071.050000,4.068137,none,0,6.999997,6.575157,1.570797,2.245157,0.775443,0.079906
1,23,1071.248000,4.239440,none,0,6.999997,6.575157,1.570797,2.245157,0.775443,0.077170
1,24,1071.446000,4.411138,none,0,6.999997,6.575157,1.570797,2.245157,0.775443,0.069231
1,25,1071.644000,4.602346,none,0,6.999997,6.575157,1.570797,2.245157,0.775443,0.076492
1,26,1071.776000,4.763376,none,0,6.999997,6.575157,1.570797,2.245157,0.775443,0.078520
1,27,1071.908000,4.931241,none,0,6.999851,6.575029,1.571070,2.245029,0.775443,0.085330
1,28,1072.172000,5.130549,none,0,6.989927,6.555812,1.590228,2.225812,0.774059,0.077929
1,29,1072.304000,5.296494,none,0,6.988709,6.550887,1.592732,2.220887,0.772546,0.066696
1,30,1072.436000,5.449868,none,0,6.987677,6.545332,1.594952,2.215332,0.770576,0.066194
1,31,1072.634000,5.602480,none,0,6.986892,6.539155,1.596782,2.209155,0.767764,0.072904
1,32,1072.766000,5.761169,none,0,6.986410,6.532373,1.598121,2.202373,0.766689,0.072142
1,33,1072.964000,5.934795,none,0,6.986253,6.525021,1.598969,2.195021,0.765615,0.070257
1,34,1073.228000,6.185025,none,0,6.998262,6.363093,1.584945,2.033093,0.764922,0.070680
1,35,1073.360000,6.333749,none,0,6.998687,6.351460,1.584384,2.021460,0.764567,0.073549
1,36,1073.492000,6.495643,none,0,6.999086,6.339741,1.583850,2.009741,0.764085,0.068085
1,37,1073.690000,6.652571,none,0,6.999493,6.327945,1.583328,1.997945,0.763001,0.067278
1,38,1073.888000,6.843961,none,0,7.005495,6.207338,1.574299,1.877338,0.762064,0.063894
1,39,1074.020000,6.990109,none,0,7.006152,6.195108,1.573189,1.865108,0.761719,0.065121
1,40,1074.152000,7.135393,none,0,7.006779,6.182856,1.572101,1.852856,0.761318,0.079568
1,41,1074.284000,7.290318,none,0,7.007375,6.170586,1.571041,1.840586,0.760700,0.053997
1,42,1074.416000,7.419688,none,0,7.007938,6.158297,1.570010,1.828297,0.760186,0.058562
1,43,1074.614000,7.573609,none,0,7.012160,6.022338,1.560751,1.692338,0.759326,0.068492
1,44,1074.746000,7.721107,none,0,7.012186,6.009929,1.560440,1.679929,0.758652,0.066796
1,45,1074.878000,7.870584,none,0,7.012099,5.997517,1.560315,1.667517,0.757790,0.063252
1,46,1075.010000,8.011692,none,0,7.011899,5.985102,1.560381,1.655102,0.756657,0.075892
1,47,1075.142000,8.161524,none,0,7.011590,5.972688,1.560637,1.642688,0.755247,0.061376
1,48,1075.340000,8.298598,none,0,7.011191,5.960273,1.561041,1.630273,0.753184,0.066592
1,49,1075.472000,8.442449,none,0,7.010741,5.947857,1.561546,1.617857,0.751738,0.064992
1,50,1075.604000,8.587802,none,0,7.010268,5.935439,1.562109,1.605439,0.750833,0.075531
1,51,1075.736000,8.738772,none,0,7.009794,5.923019,1.562698,1.593019,0.750234,0.062754
1,52,1075.868000,8.881326,none,0,7.009336,5.910595,1.563286,1.580595,0.749987,0.069776
1,53,1076.066000,9.035273,none,0,7.008905,5.898167,1.563854,1.568167,0.749863,0.069722
1,54,1076.198000,9.178267,none,0,7.007831,5.860864,1.565303,1.530864,0.749805,0.063540
1,55,1076.330000,9.311598,none,0,7.007357,5.823535,1.565825,1.493535,0.749795,0.068751
1,56,1076.462000,9.455922,none,0,7.007611,5.798649,1.565163,1.468649,0.749499,0.065338
1,57,1076.594000,9.598050,none,0,7.009076,5.761386,1.562388,1.431386,0.749518,0.072154
1,58,1076.792000,9.755255,none,0,7.010520,5.724127,1.559363,1.394127,0.749730,0.068984
1,59,1076.924000,9.906662,none,0,7.011520,5.686842,1.556729,1.356842,0.750013,0.073134
1,60,1077.056000,10.063239,none,0,7.012365,5.637099,1.553798,1.307099,0.750293,0.076432
1,61,1077.320000,10.285657,none,0,6.984473,5.359591,1.602829,1.029591,0.750498,0.070664
1,62,1077.452000,10.430905,stringer_in_path,1,6.983546,5.347591,1.605320,1.017591,0.750778,0.067089
1,63,1077.584000,10.577914,pallet_absent,1,6.982691,5.335555,1.607719,1.005555,0.751061,0.091611
1,64,1077.782000,10.776036,pallet_absent,1,6.981951,5.323484,1.609942,0.993484,0.751536,0.082894
1,65,1077.980000,10.959020,pallet_absent,1,6.981380,5.311439,1.611775,0.981439,0.751729,0.086924
1,66,1078.178000,11.147172,pallet_absent,1,6.980978,5.299893,1.612762,0.969893,0.752279,0.085062
1,67,1078.376000,11.334208,pallet_absent,1,6.981690,5.237623,1.611109,0.907623,0.752839,0.084203
1,68,1078.508000,11.519115,pallet_absent,1,6.982373,5.228131,1.609663,0.898131,0.753213,0.089740
1,69,1078.706000,11.738994,pallet_absent,1,6.983081,5.218821,1.608106,0.888821,0.753395,0.106145
1,70,1078.970000,11.978372,pallet_absent,1,6.984588,5.200674,1.604618,0.870674,0.754144,0.103496
1,71,1079.168000,12.200242,pallet_absent,1,6.987284,5.165841,1.597706,0.835841,0.754769,0.100680
1,72,1079.432000,12.423541,pallet_absent,1,6.991037,5.124202,1.587980,0.794202,0.755267,0.109969
1,73,1079.630000,12.653533,pallet_absent,1,6.992319,5.090000,1.583725,0.760000,0.756068,0.118958
1,74,1079.894000,12.918471,pallet_absent,1,6.988540,5.040635,1.587919,0.710635,0.756956,0.121538
1,75,1080.158000,13.178485,pallet_absent,1,6.980786,4.987974,1.592072,0.657974,0.758366,0.088778
