wall_utc,monotonic_s,cycle,session_state,hb_value,hb_running,HmiTractionRequest,HmiSteerRequest,HmiForkRequest,HmiTeleopRequest,HmiResetRequest,write_rtt_ms,since_last_good_write_ms,page_state,page_age_ms
2026-07-29T10:46:29.202+00:00,147090.1145,219,CONNECTED,219,True,0.6,0.0,0.0,True,True,0.888,0.1,LIVE,102.6
2026-07-29T10:46:29.302+00:00,147090.2138,220,CONNECTED,220,True,0.6,0.0,0.0,True,True,1.559,0.1,LIVE,1.1
2026-07-29T10:46:29.402+00:00,147090.3144,221,CONNECTED,221,True,0.6,0.0,0.0,True,True,0.758,0.1,LIVE,100.9
2026-07-29T10:46:29.502+00:00,147090.4141,222,CONNECTED,222,True,0.6,0.0,0.0,True,True,1.285,0.1,LIVE,0.3
2026-07-29T10:46:29.602+00:00,147090.5142,223,CONNECTED,223,True,0.6,0.0,0.0,True,True,1.122,0.1,LIVE,100.3
2026-07-29T10:46:29.702+00:00,147090.6147,224,CONNECTED,224,True,0.6,0.0,0.0,True,True,0.88,0.1,LIVE,200.6
2026-07-29T10:46:29.802+00:00,147090.7139,225,CONNECTED,225,True,0.6,0.0,0.0,True,True,0.855,0.1,LIVE,98.7
2026-07-29T10:46:29.902+00:00,147090.8142,226,CONNECTED,226,True,0.6,0.0,0.0,True,True,1.028,0.1,LIVE,199.2
2026-07-29T10:46:30.002+00:00,147090.9144,227,CONNECTED,227,True,0.6,0.0,0.0,True,True,1.209,0.1,LIVE,98.6
2026-07-29T10:46:30.102+00:00,147091.0138,228,CONNECTED,228,True,0.6,0.0,0.0,True,True,0.957,0.1,LIVE,197.7
2026-07-29T10:46:30.203+00:00,147091.1147,229,CONNECTED,229,True,0.6,0.0,0.0,True,True,1.175,0.1,LIVE,97.8
2026-07-29T10:46:30.302+00:00,147091.2142,230,CONNECTED,230,True,0.6,0.0,0.0,True,True,1.385,0.1,LIVE,197.5
2026-07-29T10:46:30.403+00:00,147091.3147,231,CONNECTED,231,True,0.6,0.0,0.0,True,True,1.507,0.1,LIVE,97.3
2026-07-29T10:46:30.502+00:00,147091.4139,232,CONNECTED,232,True,0.6,0.0,0.0,True,True,0.881,0.1,LIVE,195.8
2026-07-29T10:46:30.602+00:00,147091.5146,233,CONNECTED,233,True,0.6,0.0,0.0,True,True,0.947,0.1,LIVE,95.4
2026-07-29T10:46:30.702+00:00,147091.614,234,CONNECTED,234,True,0.6,0.0,0.0,True,True,0.859,0.1,LIVE,194.7
2026-07-29T10:46:30.803+00:00,147091.7147,235,CONNECTED,235,True,0.6,0.0,0.0,True,True,1.898,0.1,LIVE,95.7
2026-07-29T10:46:30.903+00:00,147091.814,236,CONNECTED,236,True,0.6,0.0,0.0,True,True,2.132,0.1,LIVE,195.2
2026-07-29T10:46:31.002+00:00,147091.9144,237,CONNECTED,237,True,0.6,0.0,0.0,True,True,0.969,0.1,LIVE,93.5
2026-07-29T10:46:31.102+00:00,147092.0137,238,CONNECTED,238,True,0.6,0.0,0.0,True,True,1.332,0.1,LIVE,193.1
2026-07-29T10:46:31.202+00:00,147092.1138,239,CONNECTED,239,True,0.6,0.0,0.0,True,True,1.132,0.1,LIVE,92.1
2026-07-29T10:46:31.303+00:00,147092.2144,240,CONNECTED,240,True,0.6,0.0,0.0,True,True,1.671,0.1,LIVE,193.2
2026-07-29T10:46:31.402+00:00,147092.3142,241,CONNECTED,241,True,0.6,0.0,0.0,True,True,1.266,0.1,LIVE,91.4
2026-07-29T10:46:31.502+00:00,147092.4139,242,CONNECTED,242,True,0.6,0.0,0.0,True,True,1.029,0.1,LIVE,190.9
2026-07-29T10:46:31.602+00:00,147092.5138,243,CONNECTED,243,True,0.6,0.0,0.0,True,True,1.655,0.1,LIVE,90.0
2026-07-29T10:46:31.702+00:00,147092.6139,244,CONNECTED,244,True,0.6,0.0,0.0,True,True,0.923,0.1,LIVE,189.4
2026-07-29T10:46:31.802+00:00,147092.7146,245,CONNECTED,245,True,0.6,0.0,0.0,True,True,1.042,0.1,LIVE,89.1
2026-07-29T10:46:31.902+00:00,147092.8142,246,CONNECTED,246,True,0.6,0.0,0.0,True,True,0.896,0.1,LIVE,188.5
2026-07-29T10:46:32.003+00:00,147092.9144,247,CONNECTED,247,True,0.6,0.0,0.0,True,True,1.533,0.1,LIVE,88.5
2026-07-29T10:46:32.103+00:00,147093.0142,248,CONNECTED,248,True,0.6,0.0,0.0,True,True,1.774,0.1,LIVE,188.4
2026-07-29T10:46:32.202+00:00,147093.1141,249,CONNECTED,249,True,0.6,0.0,0.0,True,True,1.289,0.1,LIVE,86.6
2026-07-29T10:46:32.302+00:00,147093.2139,250,CONNECTED,250,True,0.6,0.0,0.0,True,True,1.293,0.1,LIVE,186.4
2026-07-29T10:46:32.402+00:00,147093.314,251,CONNECTED,251,True,0.6,0.0,0.0,True,True,0.972,0.1,LIVE,84.9
2026-07-29T10:46:32.503+00:00,147093.4143,252,CONNECTED,252,True,0.6,0.0,0.0,True,True,1.398,0.1,LIVE,185.7
2026-07-29T10:46:32.602+00:00,147093.5137,253,CONNECTED,253,True,0.6,0.0,0.0,True,True,1.239,0.1,LIVE,83.9
2026-07-29T10:46:32.703+00:00,147093.6144,254,CONNECTED,254,True,0.6,0.0,0.0,True,True,2.125,0.1,LIVE,185.5
2026-07-29T10:46:32.803+00:00,147093.7146,255,CONNECTED,255,True,0.6,0.0,0.0,True,True,1.161,0.1,LIVE,83.5
2026-07-29T10:46:32.902+00:00,147093.8143,256,CONNECTED,256,True,0.6,0.0,0.0,True,True,0.989,0.1,LIVE,183.0
2026-07-29T10:46:33.002+00:00,147093.9144,257,CONNECTED,257,True,0.6,0.0,0.0,True,True,0.922,0.1,LIVE,82.1
2026-07-29T10:46:33.103+00:00,147094.0148,258,CONNECTED,258,True,0.6,0.0,0.0,True,True,1.032,0.1,LIVE,182.7
2026-07-29T10:46:33.202+00:00,147094.1137,259,CONNECTED,259,True,0.6,0.0,0.0,True,True,1.377,0.1,LIVE,80.9
2026-07-29T10:46:33.304+00:00,147094.2145,260,CONNECTED,260,True,0.6,0.0,0.0,True,True,2.222,0.1,LIVE,182.6
2026-07-29T10:46:33.402+00:00,147094.3142,261,CONNECTED,261,True,0.6,0.0,0.0,True,True,0.977,0.1,LIVE,79.8
2026-07-29T10:46:33.502+00:00,147094.4145,262,CONNECTED,262,True,0.6,0.0,0.0,True,True,1.11,0.1,LIVE,180.2
2026-07-29T10:46:33.602+00:00,147094.5146,263,CONNECTED,263,True,0.6,0.0,0.0,True,True,0.813,0.1,LIVE,78.7
2026-07-29T10:46:33.702+00:00,147094.6138,264,CONNECTED,264,True,0.6,0.0,0.0,True,True,1.242,0.1,LIVE,178.4
2026-07-29T10:46:33.802+00:00,147094.7139,265,CONNECTED,265,True,0.6,0.0,0.0,True,True,0.944,0.1,LIVE,77.1
2026-07-29T10:46:33.902+00:00,147094.814,266,CONNECTED,266,True,0.6,0.0,0.0,True,True,0.898,0.1,LIVE,177.2
2026-07-29T10:46:34.002+00:00,147094.9142,267,CONNECTED,267,True,0.6,0.0,0.0,True,True,1.358,0.1,LIVE,76.8
2026-07-29T10:46:34.101+00:00,147095.0139,268,CONNECTED,268,True,0.6,0.0,0.0,True,True,0.769,0.1,LIVE,175.9
2026-07-29T10:46:34.203+00:00,147095.1147,269,CONNECTED,269,True,0.6,0.0,0.0,True,True,1.224,0.1,LIVE,76.3
2026-07-29T10:46:34.302+00:00,147095.2144,270,CONNECTED,270,True,0.6,0.0,0.0,True,True,1.117,0.1,LIVE,175.7
2026-07-29T10:46:34.402+00:00,147095.3142,271,CONNECTED,271,True,0.6,0.0,0.0,True,True,1.06,0.1,LIVE,74.2
2026-07-29T10:46:34.503+00:00,147095.4147,272,CONNECTED,272,True,0.6,0.0,0.0,True,True,1.062,0.1,LIVE,174.8
2026-07-29T10:46:34.603+00:00,147095.5146,273,CONNECTED,273,True,0.6,0.0,0.0,True,True,1.23,0.1,LIVE,73.9
2026-07-29T10:46:34.702+00:00,147095.6142,274,CONNECTED,274,True,0.6,0.0,0.0,True,True,1.068,0.1,LIVE,173.3
2026-07-29T10:46:34.802+00:00,147095.7142,275,CONNECTED,275,True,0.6,0.0,0.0,True,True,1.167,0.1,LIVE,72.3
2026-07-29T10:46:34.902+00:00,147095.8136,276,CONNECTED,276,True,0.6,0.0,0.0,True,True,1.107,0.1,LIVE,171.7
2026-07-29T10:46:35.003+00:00,147095.9149,277,CONNECTED,277,True,0.6,0.0,0.0,True,True,1.159,0.1,LIVE,72.1
2026-07-29T10:46:35.103+00:00,147096.0144,278,CONNECTED,278,True,0.6,0.0,0.0,True,True,1.584,0.1,LIVE,172.0
2026-07-29T10:46:35.202+00:00,147096.1143,279,CONNECTED,279,True,0.6,0.0,0.0,True,True,0.895,0.1,LIVE,70.0
2026-07-29T10:46:35.303+00:00,147096.2145,280,CONNECTED,280,True,0.6,0.0,0.0,True,True,1.237,0.1,LIVE,170.5
2026-07-29T10:46:35.402+00:00,147096.3138,281,CONNECTED,281,True,0.6,0.0,0.0,True,True,1.091,0.1,LIVE,68.4
2026-07-29T10:46:35.502+00:00,147096.4142,282,CONNECTED,282,True,0.6,0.0,0.0,True,True,1.09,0.1,LIVE,168.8
2026-07-29T10:46:35.602+00:00,147096.5142,283,CONNECTED,283,True,0.6,0.0,0.0,True,True,1.067,0.1,LIVE,67.6
2026-07-29T10:46:35.702+00:00,147096.6145,284,CONNECTED,284,True,0.6,0.0,0.0,True,True,1.135,0.1,LIVE,168.0
2026-07-29T10:46:35.802+00:00,147096.7144,285,CONNECTED,285,True,0.6,0.0,0.0,True,True,1.091,0.1,LIVE,66.8
2026-07-29T10:46:35.901+00:00,147096.8138,286,CONNECTED,286,True,0.6,0.0,0.0,True,True,0.829,0.1,LIVE,165.9
2026-07-29T10:46:36.002+00:00,147096.9139,287,CONNECTED,287,True,0.6,0.0,0.0,True,False,1.247,0.1,LIVE,65.7
2026-07-29T10:46:36.102+00:00,147097.0146,288,CONNECTED,288,True,0.6,0.0,0.0,True,True,0.955,0.1,LIVE,66.4
2026-07-29T10:46:36.203+00:00,147097.1155,289,CONNECTED,289,True,0.6,0.0,0.0,True,True,1.153,0.1,LIVE,66.2
2026-07-29T10:46:36.302+00:00,147097.2139,290,CONNECTED,290,True,0.6,0.0,0.0,True,True,0.892,0.1,LIVE,164.3
2026-07-29T10:46:36.403+00:00,147097.3147,291,CONNECTED,291,True,0.6,0.0,0.0,True,True,1.036,0.1,LIVE,63.9
2026-07-29T10:46:36.502+00:00,147097.4138,292,CONNECTED,292,True,0.6,0.0,0.0,True,True,1.451,0.1,LIVE,163.4
2026-07-29T10:46:36.602+00:00,147097.5143,293,CONNECTED,293,True,0.6,0.0,0.0,True,True,0.905,0.1,LIVE,62.0
2026-07-29T10:46:36.702+00:00,147097.6147,294,CONNECTED,294,True,0.6,0.0,0.0,False,False,1.015,0.1,LIVE,59.9
2026-07-29T10:46:36.804+00:00,147097.7148,295,CONNECTED,295,True,0.6,0.0,0.0,True,False,2.233,0.1,LIVE,58.0
