wall_utc,monotonic_s,cycle,session_state,hb_value,hb_running,HmiTractionRequest,HmiSteerRequest,HmiForkRequest,HmiTeleopRequest,HmiResetRequest,HmiDriveModeRequest,HmiProcessStopRequest,write_rtt_ms,since_last_good_write_ms,page_state,page_age_ms
2026-08-06T13:52:47.413+00:00,288101.6209,1,CONNECTED,1,True,0.0,0.0,0.0,False,False,0,True,2.502,0.1,LIVE,31.1
2026-08-06T13:52:47.521+00:00,288101.7288,2,CONNECTED,2,True,0.0,0.0,0.0,False,False,0,True,1.936,0.1,LIVE,1.2
2026-08-06T13:52:47.614+00:00,288101.8219,3,CONNECTED,3,True,0.0,0.0,0.0,False,False,0,True,1.988,0.1,LIVE,1.2
2026-08-06T13:52:47.721+00:00,288101.9296,4,CONNECTED,4,True,0.0,0.0,0.0,False,False,0,True,1.7,0.1,LIVE,15.7
2026-08-06T13:52:47.829+00:00,288102.0369,5,CONNECTED,5,True,0.0,0.0,0.0,False,False,0,True,1.931,0.1,LIVE,1.1
2026-08-06T13:52:47.921+00:00,288102.1301,6,CONNECTED,6,True,0.0,0.0,0.0,False,False,0,True,1.324,0.1,LIVE,46.8
2026-08-06T13:52:48.013+00:00,288102.222,7,CONNECTED,7,True,0.0,0.0,0.0,False,False,0,True,1.48,0.1,LIVE,76.8
2026-08-06T13:52:48.121+00:00,288102.3297,8,CONNECTED,8,True,0.0,0.0,0.0,False,False,0,True,1.314,0.1,LIVE,184.3
2026-08-06T13:52:48.214+00:00,288102.4227,9,CONNECTED,9,True,0.0,0.0,0.0,False,False,0,True,1.698,0.1,LIVE,77.5
2026-08-06T13:52:48.325+00:00,288102.5334,10,CONNECTED,10,True,0.0,0.0,0.0,False,False,0,True,1.66,0.1,LIVE,188.1
2026-08-06T13:52:48.418+00:00,288102.6268,11,CONNECTED,11,True,0.0,0.0,0.0,False,False,0,True,1.449,0.1,LIVE,77.9
2026-08-06T13:52:48.527+00:00,288102.7357,12,CONNECTED,12,True,0.0,0.0,0.0,False,False,0,False,1.986,0.1,LIVE,14.7
2026-08-06T13:52:48.620+00:00,288102.8282,13,CONNECTED,13,True,0.0,0.0,0.0,False,False,0,False,1.789,0.1,LIVE,76.7
2026-08-06T13:52:48.728+00:00,288102.936,14,CONNECTED,14,True,0.0,0.0,0.0,False,False,0,False,2.34,0.1,LIVE,185.1
2026-08-06T13:52:48.820+00:00,288103.0282,15,CONNECTED,15,True,0.0,0.0,0.0,False,False,0,False,1.673,0.1,LIVE,76.3
2026-08-06T13:52:48.927+00:00,288103.1356,16,CONNECTED,16,True,0.0,0.0,0.0,False,False,0,False,1.199,0.1,LIVE,183.2
2026-08-06T13:52:49.020+00:00,288103.2281,17,CONNECTED,17,True,0.0,0.0,0.0,False,False,0,False,1.717,0.1,LIVE,77.3
2026-08-06T13:52:49.127+00:00,288103.3356,18,CONNECTED,18,True,0.0,0.0,0.0,False,False,0,False,1.269,0.1,LIVE,184.3
2026-08-06T13:52:49.219+00:00,288103.4277,19,CONNECTED,19,True,0.0,0.0,0.0,False,True,0,False,1.933,0.1,LIVE,43.9
2026-08-06T13:52:49.327+00:00,288103.5359,20,CONNECTED,20,True,0.0,0.0,0.0,False,True,0,False,1.334,0.1,LIVE,151.6
2026-08-06T13:52:49.422+00:00,288103.6299,21,CONNECTED,21,True,0.0,0.0,0.0,False,True,0,False,1.855,0.1,LIVE,78.3
