# measure_pose_arrivals run3b moving, 14 s legs at 0.35 m/s url=http://127.0.0.1:8088/monitor/state?serial=F001 rate=20.0 seconds=240.0 moving_speed=0.1
t_s,reachable,reason,pose_age_ms,pose_count,obstacles_age_ms,x_m,y_m,yaw_rad,arrival_s,interval_s,messages_in_interval,interval_m,interval_rad
49.5868,True,,779.8,283,84.0,6.951187549778919,11.67701956642989,-0.7995340994808251,48.807,,,,
49.6368,True,,27.6,284,40.8,6.833955592496086,11.848486748503047,-0.7911705720370482,49.6092,0.8349,1,0.2077,0.0084
49.6857,True,,105.7,284,17.8,6.833955592496086,11.848486748503047,-0.7911705720370482,49.58,,,,
49.7635,True,,176.6,284,88.6,6.833955592496086,11.848486748503047,-0.7911705720370482,49.5869,,,,
49.8347,True,,224.2,284,37.3,6.833955592496086,11.848486748503047,-0.7911705720370482,49.6105,,,,
49.8823,True,,275.2,284,88.2,6.833955592496086,11.848486748503047,-0.7911705720370482,49.6071,,,,
49.9335,True,,328.1,284,35.1,6.833955592496086,11.848486748503047,-0.7911705720370482,49.6054,,,,
49.9862,True,,401.9,284,16.5,6.833955592496086,11.848486748503047,-0.7911705720370482,49.5843,,,,
50.0606,True,,472.3,284,86.8,6.833955592496086,11.848486748503047,-0.7911705720370482,49.5883,,,,
50.131,True,,552.9,284,62.5,6.833955592496086,11.848486748503047,-0.7911705720370482,49.5781,,,,
50.2117,True,,615.5,284,31.3,6.833955592496086,11.848486748503047,-0.7911705720370482,49.5962,,,,
50.2739,True,,680.6,284,96.3,6.833955592496086,11.848486748503047,-0.7911705720370482,49.5933,,,,
50.3397,True,,730.4,284,42.5,6.833955592496086,11.848486748503047,-0.7911705720370482,49.6093,,,,
50.3894,True,,7.8,285,20.6,6.601615962755433,12.050818722305058,-0.7707625696124881,50.3816,0.7724,1,0.3081,0.0204
50.475,True,,89.6,285,0.6,6.601615962755433,12.050818722305058,-0.7707625696124881,50.3854,,,,
50.5446,True,,165.1,285,76.2,6.601615962755433,12.050818722305058,-0.7707625696124881,50.3795,,,,
50.6202,True,,214.4,285,25.4,6.601615962755433,12.050818722305058,-0.7707625696124881,50.4058,,,,
50.6691,True,,284.9,285,95.9,6.601615962755433,12.050818722305058,-0.7707625696124881,50.3842,,,,
50.7402,True,,334.4,285,41.8,6.601615962755433,12.050818722305058,-0.7707625696124881,50.4058,,,,
50.7892,True,,400.6,285,9.2,6.601615962755433,12.050818722305058,-0.7707625696124881,50.3886,,,,
50.8556,True,,461.7,285,70.3,6.601615962755433,12.050818722305058,-0.7707625696124881,50.3939,,,,
50.9167,True,,511.2,285,19.6,6.601615962755433,12.050818722305058,-0.7707625696124881,50.4055,,,,
50.9665,True,,559.2,285,67.6,6.601615962755433,12.050818722305058,-0.7707625696124881,50.4073,,,,
51.0147,True,,630.3,285,38.7,6.601615962755433,12.050818722305058,-0.7707625696124881,50.3844,,,,
51.0856,True,,681.2,285,89.6,6.601615962755433,12.050818722305058,-0.7707625696124881,50.4044,,,,
51.1371,True,,750.7,285,59.7,6.601615962755433,12.050818722305058,-0.7707625696124881,50.3864,,,,
51.2063,True,,815.3,285,27.0,6.601615962755433,12.050818722305058,-0.7707625696124881,50.391,,,,
51.2709,True,,864.1,285,75.8,6.601615962755433,12.050818722305058,-0.7707625696124881,50.4068,,,,
51.3208,True,,19.3,286,31.8,6.362306472310132,12.266172538113448,-0.7826879187147127,51.3015,0.9199,1,0.3219,0.0119
51.3789,True,,91.3,286,7.6,6.362306472310132,12.266172538113448,-0.7826879187147127,51.2876,,,,
51.4505,True,,135.9,286,52.3,6.362306472310132,12.266172538113448,-0.7826879187147127,51.3146,,,,
51.4951,True,,207.2,286,20.7,6.362306472310132,12.266172538113448,-0.7826879187147127,51.2879,,,,
51.5669,True,,267.7,286,81.2,6.362306472310132,12.266172538113448,-0.7826879187147127,51.2992,,,,
51.6273,True,,317.3,286,30.5,6.362306472310132,12.266172538113448,-0.7826879187147127,51.31,,,,
51.6769,True,,377.4,286,90.6,6.362306472310132,12.266172538113448,-0.7826879187147127,51.2995,,,,
51.7373,True,,425.4,286,38.5,6.362306472310132,12.266172538113448,-0.7826879187147127,51.3119,,,,
51.7986,True,,506.8,286,19.8,6.362306472310132,12.266172538113448,-0.7826879187147127,51.2918,,,,
51.8666,True,,578.3,286,91.3,6.362306472310132,12.266172538113448,-0.7826879187147127,51.2883,,,,
51.9384,True,,625.5,286,39.1,6.362306472310132,12.266172538113448,-0.7826879187147127,51.3129,,,,
51.9858,True,,695.0,286,4.9,6.362306472310132,12.266172538113448,-0.7826879187147127,51.2908,,,,
52.0554,True,,791.5,286,3.7,6.362306472310132,12.266172538113448,-0.7826879187147127,51.2639,,,,
52.1521,True,,857.2,286,69.4,6.362306472310132,12.266172538113448,-0.7826879187147127,51.2949,,,,
52.2179,True,,915.9,286,32.6,6.362306472310132,12.266172538113448,-0.7826879187147127,51.302,,,,
52.2763,True,,976.4,286,93.2,6.362306472310132,12.266172538113448,-0.7826879187147127,51.2999,,,,
52.3372,True,,26.9,287,39.3,6.167803406602889,12.451270282256658,-0.812307332074226,52.3103,1.0089,1,0.2685,0.0296
52.3874,True,,77.4,287,89.9,6.167803406602889,12.451270282256658,-0.812307332074226,52.31,,,,
52.4383,True,,138.8,287,49.5,6.167803406602889,12.451270282256658,-0.812307332074226,52.2995,,,,
52.4996,True,,203.5,287,14.9,6.167803406602889,12.451270282256658,-0.812307332074226,52.2961,,,,
52.5644,True,,272.4,287,83.8,6.167803406602889,12.451270282256658,-0.812307332074226,52.292,,,,
52.6333,True,,321.1,287,32.7,6.167803406602889,12.451270282256658,-0.812307332074226,52.3122,,,,
52.6819,True,,388.6,287,2.0,6.167803406602889,12.451270282256658,-0.812307332074226,52.2933,,,,
52.7494,True,,433.5,287,46.9,6.167803406602889,12.451270282256658,-0.812307332074226,52.3159,,,,
52.7949,True,,483.9,287,97.2,6.167803406602889,12.451270282256658,-0.812307332074226,52.311,,,,
52.8453,True,,547.9,287,60.1,6.167803406602889,12.451270282256658,-0.812307332074226,52.2974,,,,
52.909,True,,600.2,287,10.0,6.167803406602889,12.451270282256658,-0.812307332074226,52.3088,,,,
52.9613,True,,651.6,287,61.4,6.167803406602889,12.451270282256658,-0.812307332074226,52.3097,,,,
53.0133,True,,725.8,287,34.1,6.167803406602889,12.451270282256658,-0.812307332074226,52.2875,,,,
53.0876,True,,819.7,287,28.4,6.167803406602889,12.451270282256658,-0.812307332074226,52.2679,,,,
53.1949,True,,905.5,287,15.2,6.167803406602889,12.451270282256658,-0.812307332074226,52.2894,,,,
53.2674,True,,973.9,287,83.6,6.167803406602889,12.451270282256658,-0.812307332074226,52.2935,,,,
53.3364,True,,1043.4,287,56.0,6.167803406602889,12.451270282256658,-0.812307332074226,52.293,,,,
53.4057,True,,1093.9,287,6.5,6.167803406602889,12.451270282256658,-0.812307332074226,52.3118,,,,
53.456,True,,1161.9,287,74.6,6.167803406602889,12.451270282256658,-0.812307332074226,52.2941,,,,
53.5241,True,,1225.2,287,39.9,6.167803406602889,12.451270282256658,-0.812307332074226,52.2989,,,,
53.5876,True,,1289.5,287,1.1,6.167803406602889,12.451270282256658,-0.812307332074226,52.2981,,,,
53.6516,True,,1335.5,287,47.1,6.167803406602889,12.451270282256658,-0.812307332074226,52.3161,,,,
53.6979,True,,1411.1,287,25.4,6.167803406602889,12.451270282256658,-0.812307332074226,52.2868,,,,
53.7735,True,,1473.3,287,87.7,6.167803406602889,12.451270282256658,-0.812307332074226,52.3002,,,,
53.8359,True,,1531.4,287,45.6,6.167803406602889,12.451270282256658,-0.812307332074226,52.3045,,,,
53.8939,True,,1583.9,287,98.1,6.167803406602889,12.451270282256658,-0.812307332074226,52.31,,,,
53.947,True,,1673.6,287,87.2,6.167803406602889,12.451270282256658,-0.812307332074226,52.2734,,,,
54.0369,True,,1751.4,287,63.5,6.167803406602889,12.451270282256658,-0.812307332074226,52.2855,,,,
54.1152,True,,1806.8,287,16.7,6.167803406602889,12.451270282256658,-0.812307332074226,52.3084,,,,
54.1697,True,,1857.5,287,67.4,6.167803406602889,12.451270282256658,-0.812307332074226,52.3122,,,,
54.221,True,,1907.3,287,19.4,6.167803406602889,12.451270282256658,-0.812307332074226,52.3137,,,,
54.2703,True,,1965.9,287,78.0,6.167803406602889,12.451270282256658,-0.812307332074226,52.3044,,,,
54.3291,True,,2027.7,287,39.3,6.167803406602889,12.451270282256658,-0.812307332074226,52.3014,,,,
54.3908,True,,2091.6,287,5.8,6.167803406602889,12.451270282256658,-0.812307332074226,52.2992,,,,
54.4554,True,,2161.9,287,76.1,6.167803406602889,12.451270282256658,-0.812307332074226,52.2935,,,,
54.5252,True,,2226.7,287,40.3,6.167803406602889,12.451270282256658,-0.812307332074226,52.2985,,,,
54.6026,True,,2322.5,287,36.6,6.167803406602889,12.451270282256658,-0.812307332074226,52.2801,,,,
54.6861,True,,2388.0,287,1.0,6.167803406602889,12.451270282256658,-0.812307332074226,52.2981,,,,
54.7518,True,,2454.1,287,67.0,6.167803406602889,12.451270282256658,-0.812307332074226,52.2977,,,,
54.818,True,,2522.2,287,35.2,6.167803406602889,12.451270282256658,-0.812307332074226,52.2958,,,,
54.8861,True,,2573.4,287,86.5,6.167803406602889,12.451270282256658,-0.812307332074226,52.3127,,,,
54.9374,True,,2632.4,287,43.8,6.167803406602889,12.451270282256658,-0.812307332074226,52.305,,,,
54.997,True,,2709.3,287,23.2,6.167803406602889,12.451270282256658,-0.812307332074226,52.2877,,,,
55.0741,True,,2782.3,287,96.2,6.167803406602889,12.451270282256658,-0.812307332074226,52.2918,,,,
55.1466,True,,2827.8,287,38.9,6.167803406602889,12.451270282256658,-0.812307332074226,52.3188,,,,
55.192,True,,2904.0,287,19.0,6.167803406602889,12.451270282256658,-0.812307332074226,52.288,,,,
55.2687,True,,2975.2,287,90.3,6.167803406602889,12.451270282256658,-0.812307332074226,52.2935,,,,
55.3406,True,,3068.4,287,81.0,6.167803406602889,12.451270282256658,-0.812307332074226,52.2722,,,,
55.4334,True,,3122.8,287,37.5,6.167803406602889,12.451270282256658,-0.812307332074226,52.3106,,,,
55.4878,True,,3191.7,287,6.5,6.167803406602889,12.451270282256658,-0.812307332074226,52.2961,,,,
55.5566,True,,3264.5,287,79.3,6.167803406602889,12.451270282256658,-0.812307332074226,52.2921,,,,
55.6302,True,,3347.6,287,61.2,6.167803406602889,12.451270282256658,-0.812307332074226,52.2826,,,,
55.7128,True,,3426.6,287,43.6,6.167803406602889,12.451270282256658,-0.812307332074226,52.2862,,,,
55.7917,True,,3491.7,287,4.3,6.167803406602889,12.451270282256658,-0.812307332074226,52.3,,,,
55.857,True,,3574.7,287,87.3,6.167803406602889,12.451270282256658,-0.812307332074226,52.2823,,,,
55.9402,True,,3676.2,287,88.7,6.167803406602889,12.451270282256658,-0.812307332074226,52.264,,,,
56.0427,True,,3743.2,287,54.9,6.167803406602889,12.451270282256658,-0.812307332074226,52.2995,,,,
56.1095,True,,3819.8,287,24.5,6.167803406602889,12.451270282256658,-0.812307332074226,52.2897,,,,
56.1986,True,,3885.6,287,90.3,6.167803406602889,12.451270282256658,-0.812307332074226,52.313,,,,
56.2524,True,,3935.3,287,45.1,6.167803406602889,12.451270282256658,-0.812307332074226,52.3171,,,,
56.3014,True,,3987.2,287,97.0,6.167803406602889,12.451270282256658,-0.812307332074226,52.3142,,,,
56.3534,True,,4047.2,287,55.9,6.167803406602889,12.451270282256658,-0.812307332074226,52.3062,,,,
56.4134,True,,4125.2,287,38.6,6.167803406602889,12.451270282256658,-0.812307332074226,52.2882,,,,
56.4915,True,,4188.6,287,0.7,6.167803406602889,12.451270282256658,-0.812307332074226,52.3029,,,,
56.5549,True,,4257.2,287,69.3,6.167803406602889,12.451270282256658,-0.812307332074226,52.2977,,,,
56.6239,True,,4326.1,287,39.2,6.167803406602889,12.451270282256658,-0.812307332074226,52.2978,,,,
56.6928,True,,4390.4,287,3.2,6.167803406602889,12.451270282256658,-0.812307332074226,52.3024,,,,
56.7568,True,,4450.2,287,63.0,6.167803406602889,12.451270282256658,-0.812307332074226,52.3066,,,,
56.8175,True,,4502.2,287,10.3,6.167803406602889,12.451270282256658,-0.812307332074226,52.3153,,,,
56.8693,True,,4551.7,287,59.8,6.167803406602889,12.451270282256658,-0.812307332074226,52.3176,,,,
56.9192,True,,4602.2,287,10.3,6.167803406602889,12.451270282256658,-0.812307332074226,52.317,,,,
56.9689,True,,4650.2,287,58.4,6.167803406602889,12.451270282256658,-0.812307332074226,52.3187,,,,
57.0172,True,,0.9,288,14.4,5.969131421741693,12.63439823502797,-0.7981899841075802,57.0163,4.7059,1,0.2702,0.0141
57.0752,True,,76.6,288,90.2,5.969131421741693,12.63439823502797,-0.7981899841075802,56.9986,,,,
57.1512,True,,148.5,288,62.4,5.969131421741693,12.63439823502797,-0.7981899841075802,57.0027,,,,
57.2232,True,,198.6,288,20.1,5.969131421741693,12.63439823502797,-0.7981899841075802,57.0246,,,,
57.2729,True,,256.1,288,77.5,5.969131421741693,12.63439823502797,-0.7981899841075802,57.0168,,,,
57.3316,True,,328.3,288,47.8,5.969131421741693,12.63439823502797,-0.7981899841075802,57.0033,,,,
57.4028,True,,382.1,288,101.6,5.969131421741693,12.63439823502797,-0.7981899841075802,57.0207,,,,
57.457,True,,451.5,288,66.7,5.969131421741693,12.63439823502797,-0.7981899841075802,57.0055,,,,
57.5393,True,,536.2,288,56.0,5.969131421741693,12.63439823502797,-0.7981899841075802,57.0031,,,,
57.6117,True,,588.2,288,6.9,5.969131421741693,12.63439823502797,-0.7981899841075802,57.0235,,,,
57.6634,True,,655.9,288,74.5,5.969131421741693,12.63439823502797,-0.7981899841075802,57.0075,,,,
57.7311,True,,730.2,288,50.1,5.969131421741693,12.63439823502797,-0.7981899841075802,57.0009,,,,
57.8055,True,,806.2,288,28.2,5.969131421741693,12.63439823502797,-0.7981899841075802,56.9993,,,,
57.8814,True,,881.7,288,1.0,5.969131421741693,12.63439823502797,-0.7981899841075802,56.9997,,,,
57.9571,True,,938.4,288,57.7,5.969131421741693,12.63439823502797,-0.7981899841075802,57.0187,,,,
58.0141,True,,1005.8,288,24.9,5.969131421741693,12.63439823502797,-0.7981899841075802,57.0083,,,,
58.0814,True,,1064.0,288,83.1,5.969131421741693,12.63439823502797,-0.7981899841075802,57.0174,,,,
58.1403,True,,1126.6,288,44.3,5.969131421741693,12.63439823502797,-0.7981899841075802,57.0137,,,,
58.2027,True,,1176.2,288,93.9,5.969131421741693,12.63439823502797,-0.7981899841075802,57.0265,,,,
58.2528,True,,1244.8,288,65.8,5.969131421741693,12.63439823502797,-0.7981899841075802,57.008,,,,
58.3212,True,,2.7,289,16.3,6.18096484100812,12.450252931050278,-0.8096216994120101,58.3185,1.3022,1,0.2807,0.0114
58.3768,True,,80.6,289,94.2,6.18096484100812,12.450252931050278,-0.8096216994120101,58.2962,,,,
58.4558,True,,144.3,289,51.2,6.18096484100812,12.450252931050278,-0.8096216994120101,58.3115,,,,
58.519,True,,228.2,289,38.6,6.18096484100812,12.450252931050278,-0.8096216994120101,58.2908,,,,
58.603,True,,298.2,289,15.7,6.18096484100812,12.450252931050278,-0.8096216994120101,58.3048,,,,
58.6731,True,,370.1,289,87.6,6.18096484100812,12.450252931050278,-0.8096216994120101,58.303,,,,
58.7455,True,,458.7,289,73.1,6.18096484100812,12.450252931050278,-0.8096216994120101,58.2868,,,,
58.8344,True,,528.5,289,47.1,6.18096484100812,12.450252931050278,-0.8096216994120101,58.3059,,,,
58.9037,True,,584.4,289,103.0,6.18096484100812,12.450252931050278,-0.8096216994120101,58.3193,,,,
58.96,True,,632.3,289,44.4,6.18096484100812,12.450252931050278,-0.8096216994120101,58.3277,,,,
59.0213,True,,709.5,289,25.6,6.18096484100812,12.450252931050278,-0.8096216994120101,58.3118,,,,
59.085,True,,2.3,290,16.1,6.358924402576519,12.267696481225265,-0.788434298003089,59.0827,0.7642,1,0.2549,0.0212
59.1757,True,,67.2,290,81.0,6.358924402576519,12.267696481225265,-0.788434298003089,59.1085,,,,
59.2409,True,,132.7,290,42.9,6.358924402576519,12.267696481225265,-0.788434298003089,59.1082,,,,
59.3062,True,,186.4,290,96.6,6.358924402576519,12.267696481225265,-0.788434298003089,59.1198,,,,
59.3604,True,,257.2,290,64.6,6.358924402576519,12.267696481225265,-0.788434298003089,59.1032,,,,
59.4313,True,,326.5,290,34.5,6.358924402576519,12.267696481225265,-0.788434298003089,59.1048,,,,
59.5007,True,,392.5,290,2.5,6.358924402576519,12.267696481225265,-0.788434298003089,59.1082,,,,
59.5665,True,,442.4,290,52.4,6.358924402576519,12.267696481225265,-0.788434298003089,59.1241,,,,
59.6163,True,,516.6,290,24.6,6.358924402576519,12.267696481225265,-0.788434298003089,59.0997,,,,
59.6907,True,,594.7,290,4.1,6.358924402576519,12.267696481225265,-0.788434298003089,59.096,,,,
59.7695,True,,643.8,290,53.1,6.358924402576519,12.267696481225265,-0.788434298003089,59.1257,,,,
59.8179,True,,713.5,290,19.0,6.358924402576519,12.267696481225265,-0.788434298003089,59.1044,,,,
59.8878,True,,784.7,290,90.2,6.358924402576519,12.267696481225265,-0.788434298003089,59.1031,,,,
59.9595,True,,30.9,291,44.2,6.5488352582441856,12.092528297656097,-0.7721324468450611,59.9286,0.8458,1,0.2584,0.0163
60.0085,True,,86.4,291,99.6,6.5488352582441856,12.092528297656097,-0.7721324468450611,59.9221,,,,
60.0648,True,,160.7,291,68.8,6.5488352582441856,12.092528297656097,-0.7721324468450611,59.9041,,,,
60.1389,True,,234.8,291,44.2,6.5488352582441856,12.092528297656097,-0.7721324468450611,59.9041,,,,
60.2128,True,,292.6,291,3.3,6.5488352582441856,12.092528297656097,-0.7721324468450611,59.9202,,,,
60.2707,True,,354.3,291,65.0,6.5488352582441856,12.092528297656097,-0.7721324468450611,59.9164,,,,
60.3331,True,,408.5,291,18.7,6.5488352582441856,12.092528297656097,-0.7721324468450611,59.9246,,,,
60.3865,True,,475.6,291,85.9,6.5488352582441856,12.092528297656097,-0.7721324468450611,59.9109,,,,
60.4682,True,,584.9,291,97.2,6.5488352582441856,12.092528297656097,-0.7721324468450611,59.8833,,,,
60.564,True,,649.5,291,54.4,6.5488352582441856,12.092528297656097,-0.7721324468450611,59.9145,,,,
60.6282,True,,714.7,291,27.9,6.5488352582441856,12.092528297656097,-0.7721324468450611,59.9135,,,,
60.6933,True,,793.7,291,4.3,6.5488352582441856,12.092528297656097,-0.7721324468450611,59.8996,,,,
60.7724,True,,867.9,291,78.5,6.5488352582441856,12.092528297656097,-0.7721324468450611,59.9045,,,,
60.8469,True,,15.4,292,29.0,6.731399809953421,11.847064019292652,-0.7748759123913835,60.8315,0.9029,1,0.3059,0.0027
60.8967,True,,101.7,292,15.6,6.731399809953421,11.847064019292652,-0.7748759123913835,60.795,,,,
60.9829,True,,152.5,292,66.4,6.731399809953421,11.847064019292652,-0.7748759123913835,60.8304,,,,
61.034,True,,241.5,292,54.6,6.731399809953421,11.847064019292652,-0.7748759123913835,60.7925,,,,
61.1231,True,,316.2,292,26.8,6.731399809953421,11.847064019292652,-0.7748759123913835,60.8069,,,,
61.1978,True,,383.4,292,93.9,6.731399809953421,11.847064019292652,-0.7748759123913835,60.8144,,,,
61.2663,True,,450.6,292,66.4,6.731399809953421,11.847064019292652,-0.7748759123913835,60.8157,,,,
61.3327,True,,564.2,292,78.9,6.731399809953421,11.847064019292652,-0.7748759123913835,60.7685,,,,
61.4464,True,,616.2,292,32.8,6.731399809953421,11.847064019292652,-0.7748759123913835,60.8302,,,,
61.4987,True,,695.0,292,4.8,6.731399809953421,11.847064019292652,-0.7748759123913835,60.8037,,,,
61.5775,True,,776.7,292,86.5,6.731399809953421,11.847064019292652,-0.7748759123913835,60.8008,,,,
61.6593,True,,872.4,292,84.0,6.731399809953421,11.847064019292652,-0.7748759123913835,60.7869,,,,
61.7559,True,,926.4,292,39.6,6.731399809953421,11.847064019292652,-0.7748759123913835,60.8295,,,,
61.8087,True,,998.9,292,11.3,6.731399809953421,11.847064019292652,-0.7748759123913835,60.8098,,,,
61.881,True,,100.9,293,15.5,6.946006883938676,11.669103045128702,-0.7566992952571445,61.7801,0.9487,1,0.2788,0.0182
61.9851,True,,150.8,293,65.3,6.946006883938676,11.669103045128702,-0.7566992952571445,61.8343,,,,
62.0351,True,,206.2,293,19.0,6.946006883938676,11.669103045128702,-0.7566992952571445,61.8289,,,,
62.1039,True,,281.7,293,94.5,6.946006883938676,11.669103045128702,-0.7566992952571445,61.8222,,,,
62.1654,True,,343.0,293,57.8,6.946006883938676,11.669103045128702,-0.7566992952571445,61.8224,,,,
62.2267,True,,399.2,293,14.9,6.946006883938676,11.669103045128702,-0.7566992952571445,61.8275,,,,
62.2824,True,,449.7,293,65.4,6.946006883938676,11.669103045128702,-0.7566992952571445,61.8327,,,,
62.3331,True,,508.9,293,16.0,6.946006883938676,11.669103045128702,-0.7566992952571445,61.8242,,,,
62.392,True,,587.4,293,5.2,6.946006883938676,11.669103045128702,-0.7566992952571445,61.8046,,,,
62.4701,True,,674.1,293,91.8,6.946006883938676,11.669103045128702,-0.7566992952571445,61.796,,,,
62.5568,True,,746.1,293,64.4,6.946006883938676,11.669103045128702,-0.7566992952571445,61.8107,,,,
62.6285,True,,837.3,293,50.9,6.946006883938676,11.669103045128702,-0.7566992952571445,61.7912,,,,
62.7195,True,,891.9,293,7.7,6.946006883938676,11.669103045128702,-0.7566992952571445,61.8276,,,,
62.7737,True,,968.6,293,84.5,6.946006883938676,11.669103045128702,-0.7566992952571445,61.8051,,,,
62.8507,True,,1032.4,293,51.4,6.946006883938676,11.669103045128702,-0.7566992952571445,61.8183,,,,
62.9142,True,,1087.4,293,4.5,6.946006883938676,11.669103045128702,-0.7566992952571445,61.8268,,,,
62.9692,True,,1145.8,293,62.9,6.946006883938676,11.669103045128702,-0.7566992952571445,61.8234,,,,
63.0275,True,,1199.5,293,13.5,6.946006883938676,11.669103045128702,-0.7566992952571445,61.828,,,,
63.0808,True,,1252.0,293,66.0,6.946006883938676,11.669103045128702,-0.7566992952571445,61.8288,,,,
63.1338,True,,1323.4,293,36.6,6.946006883938676,11.669103045128702,-0.7566992952571445,61.8104,,,,
63.2043,True,,1396.1,293,13.9,6.946006883938676,11.669103045128702,-0.7566992952571445,61.8082,,,,
63.277,True,,1451.2,293,68.9,6.946006883938676,11.669103045128702,-0.7566992952571445,61.8258,,,,
63.3321,True,,1517.1,293,25.9,6.946006883938676,11.669103045128702,-0.7566992952571445,61.815,,,,
63.3987,True,,1604.5,293,10.1,6.946006883938676,11.669103045128702,-0.7566992952571445,61.7942,,,,
63.4853,True,,1681.9,293,87.6,6.946006883938676,11.669103045128702,-0.7566992952571445,61.8034,,,,
63.5821,True,,1755.5,293,54.0,6.946006883938676,11.669103045128702,-0.7566992952571445,61.8266,,,,
63.6364,True,,1819.9,293,31.3,6.946006883938676,11.669103045128702,-0.7566992952571445,61.8165,,,,
63.6999,True,,1885.2,293,1.1,6.946006883938676,11.669103045128702,-0.7566992952571445,61.8147,,,,
63.7648,True,,1964.6,293,80.5,6.946006883938676,11.669103045128702,-0.7566992952571445,61.8002,,,,
63.8453,True,,2044.8,293,56.3,6.946006883938676,11.669103045128702,-0.7566992952571445,61.8005,,,,
63.9246,True,,2161.5,293,78.1,6.946006883938676,11.669103045128702,-0.7566992952571445,61.7631,,,,
64.0415,True,,2230.8,293,48.2,6.946006883938676,11.669103045128702,-0.7566992952571445,61.8107,,,,
64.11,True,,2306.1,293,22.0,6.946006883938676,11.669103045128702,-0.7566992952571445,61.8039,,,,
64.1851,True,,2385.3,293,0.9,6.946006883938676,11.669103045128702,-0.7566992952571445,61.7998,,,,
64.2641,True,,2448.7,293,64.3,6.946006883938676,11.669103045128702,-0.7566992952571445,61.8154,,,,
64.3275,True,,2502.9,293,17.5,6.946006883938676,11.669103045128702,-0.7566992952571445,61.8246,,,,
64.3818,True,,2594.0,293,11.0,6.946006883938676,11.669103045128702,-0.7566992952571445,61.7878,,,,
64.4728,True,,2661.0,293,78.0,6.946006883938676,11.669103045128702,-0.7566992952571445,61.8118,,,,
64.5396,True,,2732.7,293,47.9,6.946006883938676,11.669103045128702,-0.7566992952571445,61.8069,,,,
64.6114,True,,2840.7,293,57.3,6.946006883938676,11.669103045128702,-0.7566992952571445,61.7707,,,,
64.7191,True,,2896.8,293,9.0,6.946006883938676,11.669103045128702,-0.7566992952571445,61.8223,,,,
64.7753,True,,2947.6,293,59.7,6.946006883938676,11.669103045128702,-0.7566992952571445,61.8277,,,,
64.8255,True,,3013.4,293,31.4,6.946006883938676,11.669103045128702,-0.7566992952571445,61.8121,,,,
64.8913,True,,3079.6,293,97.6,6.946006883938676,11.669103045128702,-0.7566992952571445,61.8117,,,,
64.9574,True,,3130.0,293,41.4,6.946006883938676,11.669103045128702,-0.7566992952571445,61.8274,,,,
65.0076,True,,3200.8,293,17.5,6.946006883938676,11.669103045128702,-0.7566992952571445,61.8068,,,,
65.0785,True,,3249.9,293,66.6,6.946006883938676,11.669103045128702,-0.7566992952571445,61.8286,,,,
65.1435,True,,3319.0,293,31.4,6.946006883938676,11.669103045128702,-0.7566992952571445,61.8245,,,,
65.1965,True,,3383.1,293,95.5,6.946006883938676,11.669103045128702,-0.7566992952571445,61.8134,,,,
65.2607,True,,3470.9,293,85.2,6.946006883938676,11.669103045128702,-0.7566992952571445,61.7898,,,,
65.3484,True,,3536.8,293,52.4,6.946006883938676,11.669103045128702,-0.7566992952571445,61.8116,,,,
65.4143,True,,3609.3,293,26.6,6.946006883938676,11.669103045128702,-0.7566992952571445,61.805,,,,
65.4864,True,,3683.2,293,100.4,6.946006883938676,11.669103045128702,-0.7566992952571445,61.8032,,,,
65.561,True,,3747.3,293,63.1,6.946006883938676,11.669103045128702,-0.7566992952571445,61.8137,,,,
65.6245,True,,3800.5,293,14.2,6.946006883938676,11.669103045128702,-0.7566992952571445,61.824,,,,
65.6773,True,,3874.4,293,88.1,6.946006883938676,11.669103045128702,-0.7566992952571445,61.8029,,,,
65.7512,True,,42.6,294,56.2,7.135883184278343,11.492850539396025,-0.7527285858909718,65.7086,3.9284,1,0.2591,0.004
65.8183,True,,96.4,294,10.7,7.135883184278343,11.492850539396025,-0.7527285858909718,65.7219,,,,
65.8719,True,,157.0,294,71.3,7.135883184278343,11.492850539396025,-0.7527285858909718,65.7149,,,,
65.9328,True,,218.8,294,34.6,7.135883184278343,11.492850539396025,-0.7527285858909718,65.714,,,,
65.9948,True,,271.4,294,87.2,7.135883184278343,11.492850539396025,-0.7527285858909718,65.7234,,,,
66.047,True,,368.2,294,83.3,7.135883184278343,11.492850539396025,-0.7527285858909718,65.6788,,,,
66.1439,True,,434.3,294,48.9,7.135883184278343,11.492850539396025,-0.7527285858909718,65.7096,,,,
66.2098,True,,488.3,294,2.8,7.135883184278343,11.492850539396025,-0.7527285858909718,65.7215,,,,
66.2637,True,,558.1,294,72.5,7.135883184278343,11.492850539396025,-0.7527285858909718,65.7056,,,,
66.3334,True,,626.9,294,43.5,7.135883184278343,11.492850539396025,-0.7527285858909718,65.7065,,,,
66.4017,True,,717.8,294,32.7,7.135883184278343,11.492850539396025,-0.7527285858909718,65.6839,,,,
66.493,True,,811.6,294,25.6,7.135883184278343,11.492850539396025,-0.7527285858909718,65.6814,,,,
66.5864,True,,885.6,294,99.6,7.135883184278343,11.492850539396025,-0.7527285858909718,65.7008,,,,
66.6736,True,,976.0,294,88.9,7.135883184278343,11.492850539396025,-0.7527285858909718,65.6976,,,,
66.7508,True,,1049.7,294,64.3,7.135883184278343,11.492850539396025,-0.7527285858909718,65.7011,,,,
