# measure_pose_arrivals run2 moving, 60 s legs at 0.35 m/s, corrected instrument url=http://127.0.0.1:8088/monitor/state?serial=F001 rate=20.0 seconds=240.0 moving_m=0.2 moving_rad=0.15
t_s,reachable,reason,pose_age_ms,pose_count,obstacles_age_ms,x_m,y_m,yaw_rad,arrival_s,interval_s,messages_in_interval,interval_m,interval_rad
135.317,True,,299.8,105,19.1,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0172,,,,
135.4019,True,,383.6,105,2.5,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0183,,,,
135.4852,True,,463.2,105,82.1,7.284431116374875,11.34165462845912,-0.7675075974533009,135.022,,,,
135.5651,True,,560.3,105,85.3,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0048,,,,
135.6624,True,,661.1,105,89.0,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0013,,,,
135.7634,True,,751.5,105,54.8,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0119,,,,
135.8536,True,,827.7,105,50.8,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0259,,,,
135.9298,True,,904.5,105,22.9,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0253,,,,
136.0259,True,,1027.8,105,51.5,7.284431116374875,11.34165462845912,-0.7675075974533009,134.9981,,,,
136.1304,True,,1102.6,105,24.4,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0278,,,,
136.2049,True,,1175.7,105,97.5,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0292,,,,
136.2787,True,,1247.3,105,67.0,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0314,,,,
136.3504,True,,1316.3,105,39.1,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0341,,,,
136.4196,True,,1391.6,105,12.9,7.284431116374875,11.34165462845912,-0.7675075974533009,135.028,,,,
136.4943,True,,1486.2,105,9.1,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0081,,,,
136.5893,True,,1562.1,105,85.1,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0272,,,,
136.6657,True,,1631.4,105,51.1,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0343,,,,
136.7351,True,,1715.7,105,37.2,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0194,,,,
136.8196,True,,1789.5,105,9.9,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0301,,,,
136.8938,True,,1858.8,105,79.2,7.284431116374875,11.34165462845912,-0.7675075974533009,135.035,,,,
136.9623,True,,1941.5,105,61.9,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0208,,,,
137.0456,True,,2017.4,105,35.9,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0282,,,,
137.1215,True,,2094.5,105,9.8,7.284431116374875,11.34165462845912,-0.7675075974533009,135.027,,,,
137.1985,True,,2170.3,105,85.6,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0282,,,,
137.2747,True,,2236.7,105,53.4,7.284431116374875,11.34165462845912,-0.7675075974533009,135.038,,,,
137.3418,True,,2327.9,105,43.7,7.284431116374875,11.34165462845912,-0.7675075974533009,135.0139,,,,
